"id","titulo","anio","pais","idioma","duracion","presupuesto","ingresos_mundiales","ingresos_usa","calificacion_promedio","num_votos","genero","ingresos_internacionales","idioma_ingles","pais_fuerte","duracion_cuadrado","outlier_presupuesto","outlier_ingresos","outlier_duracion","log_presupuesto","log_ingresos_int","roi","ratio_ingreso_presupuesto","categoria_presupuesto","decada"
"tt0181852","Terminator 3 - Le macchine ribelli",2003,"USA, Germany, UK","English",109,2e+08,433371112,150371112,6.3,371749,"Action, Sci-Fi",2.83e+08,1,0,11881,TRUE,TRUE,FALSE,19.1138279295123,19.4609574591411,0.415,1.415,"Muy Alto","2000s"
"tt0181865","Traffic",2000,"USA, Mexico, Germany","English",147,4.8e+07,207515725,124115725,7.6,193193,"Crime, Drama, Thriller",83400000,1,0,21609,FALSE,FALSE,FALSE,17.6867115897055,18.2391588793194,0.7375,1.7375,"Medio","2000s"
"tt0181875","Quasi famosi",2000,"USA","English",122,6e+07,47383689,32534850,7.9,247626,"Adventure, Comedy, Drama",14848839,1,1,14884,FALSE,FALSE,FALSE,17.909855136853,16.5134323056838,-0.75251935,0.24748065,"Alto","2000s"
"tt0181984","1 km da Wall Street",2000,"USA","English",120,7e+06,28780255,16970581,7,48459,"Crime, Drama, Thriller",11809674,1,1,14400,FALSE,FALSE,FALSE,15.7614208498767,16.2844296687432,0.687096285714286,1.68709628571429,"Bajo","2000s"
"tt0183505","Io, me & Irene",2000,"USA","English",116,5.1e+07,149270999,90570999,6.6,219069,"Comedy",58700000,1,1,13456,FALSE,FALSE,FALSE,17.7473362102964,17.8879503018341,0.150980392156863,1.15098039215686,"Alto","2000s"
"tt0183523","Mission to Mars",2000,"USA, Canada, France","English",114,1e+08,110983407,60883407,5.7,69565,"Adventure, Sci-Fi, Thriller",50100000,1,0,12996,FALSE,FALSE,FALSE,18.4206807539524,17.7295315860152,-0.499,0.501,"Muy Alto","2000s"
"tt0183649","In linea con l'assassino",2002,"USA","English",81,1.3e+07,97837138,46566212,7,247774,"Crime, Thriller",51270926,1,1,6561,FALSE,FALSE,FALSE,16.3804599923489,17.7526344243454,2.94391738461538,3.94391738461538,"Medio","2000s"
"tt0183659","Pollock",2000,"USA","English",122,6e+06,10994533,8598593,7,26571,"Biography, Drama",2395940,1,1,14884,FALSE,FALSE,FALSE,15.607270193859,14.6892866135403,-0.600676666666667,0.399323333333333,"Bajo","2000s"
"tt0183790","Il destino di un cavaliere",2001,"USA","English",132,6.5e+07,117487473,56569702,6.9,167807,"Action, Adventure, Romance",60917771,1,1,17424,FALSE,FALSE,FALSE,17.9898978432445,17.9250355127683,-0.0628035230769231,0.937196476923077,"Alto","2000s"
"tt0184791","O come Otello",2001,"USA","English",95,5e+06,19260537,16025437,6.1,19049,"Drama, Romance, Thriller",3235100,1,1,9025,FALSE,FALSE,FALSE,15.4249486703984,14.9895707064499,-0.35298,0.64702,"Bajo","2000s"
"tt0184858","Trappola criminale",2000,"USA","English",104,4.2e+07,32168970,23368995,5.8,37005,"Action, Adventure, Crime",8799975,1,1,10816,FALSE,FALSE,FALSE,17.5531802000572,15.990259552172,-0.790476785714286,0.209523214285714,"Medio","2000s"
"tt0184894","Pallottole cinesi",2000,"USA, Hong Kong","English",110,5.5e+07,99274467,56937502,6.6,117582,"Action, Adventure, Comedy",42336965,1,0,12100,FALSE,FALSE,FALSE,17.8228437613786,17.5611711630968,-0.230237,0.769763,"Alto","2000s"
"tt0184907","Snow Day",2000,"USA","English",89,1.3e+07,62464731,60020107,5.1,11354,"Adventure, Comedy, Family",2444624,1,1,7921,FALSE,FALSE,FALSE,16.3804599923489,14.709402294895,-0.811952,0.188048,"Medio","2000s"
"tt0185014","Wonder Boys",2000,"USA, Germany, UK, Japan","English",107,5.5e+07,33426588,19393557,7.2,60557,"Comedy, Drama",14033031,1,0,11449,FALSE,FALSE,FALSE,17.8228437613786,16.4569245370699,-0.744853981818182,0.255146018181818,"Alto","2000s"
"tt0185183","Battaglia per la Terra - Una saga dell'anno 3000",2000,"USA","English",118,7.3e+07,29725663,21471685,2.5,75222,"Action, Adventure, Sci-Fi",8253978,1,1,13924,FALSE,FALSE,FALSE,18.1059700128113,15.9262059450704,-0.886931808219178,0.113068191780822,"Alto","2000s"
"tt0185431","Little Nicky - Un diavolo a Manhattan",2000,"USA","English",90,8.5e+07,58292295,39464775,5.3,96432,"Comedy, Fantasy",18827520,1,1,8100,FALSE,FALSE,FALSE,18.2581618262193,16.7508302403467,-0.778499764705882,0.221500235294118,"Alto","2000s"
"tt0186045","Chi ha ucciso la signora Dearly?",2000,"USA","English",96,3.7e+07,15910104,15506764,5.7,13012,"Comedy, Crime, Mystery",403340,1,1,9216,FALSE,FALSE,FALSE,17.4264284976355,12.9075376369886,-0.989098918918919,0.0109010810810811,"Medio","2000s"
"tt0186151","Frequency - Il futuro Ã¨ in ascolto",2000,"USA","English",118,3.1e+07,68106245,45010278,7.3,99464,"Crime, Drama, Mystery",23095967,1,1,13924,FALSE,FALSE,FALSE,17.2494977947075,16.9551686148026,-0.254968806451613,0.745031193548387,"Medio","2000s"
"tt0186566","Space Cowboys",2000,"USA","English",130,6.5e+07,128884132,90464773,6.4,72407,"Action, Adventure, Thriller",38419359,1,1,16900,FALSE,FALSE,FALSE,17.9898978432445,17.4640720571753,-0.408932938461538,0.591067061538462,"Alto","2000s"
"tt0186589","Le insolite sospette - Sugar & Spice",2001,"USA","English",81,2.7e+07,16923761,13305101,5.7,13351,"Comedy, Crime",3618660,1,1,6561,FALSE,FALSE,FALSE,17.1113474610056,15.1016146258732,-0.865975555555556,0.134024444444444,"Medio","2000s"
"tt0186894","Bounce",2000,"USA","English",106,3.5e+07,53425292,36805288,5.7,19816,"Drama, Romance",16620004,1,1,11236,FALSE,FALSE,FALSE,17.3708586480251,16.6261176482339,-0.525142742857143,0.474857257142857,"Medio","2000s"
"tt0186975","Pazzo di te",2000,"USA","English",91,1.1e+07,24419914,20069008,5,14190,"Comedy, Drama, Romance",4350906,1,1,8281,FALSE,FALSE,FALSE,16.2134059216717,15.2858948870777,-0.604463090909091,0.395536909090909,"Medio","2000s"
"tt0187078","Fuori in 60 secondi",2000,"USA","English",118,9e+07,237202299,101648571,6.5,256788,"Action, Crime, Thriller",135553728,1,1,13924,FALSE,FALSE,FALSE,18.3153202394057,18.7248786436744,0.506152533333333,1.50615253333333,"Alto","2000s"
"tt0187393","Il patriota",2000,"USA, Germany","English",165,1.1e+08,215294342,113330342,7.2,250764,"Action, Drama, History",101964000,1,0,27225,FALSE,FALSE,FALSE,18.5159909328476,18.4401303775811,-0.0730545454545455,0.926945454545455,"Muy Alto","2000s"
"tt0187738","Blade II",2002,"Germany, USA","English",117,5.4e+07,155010032,82348319,6.7,196524,"Action, Fantasy, Horror",72661713,1,0,13689,FALSE,FALSE,FALSE,17.8044946230471,18.1013251737992,0.345587277777778,1.34558727777778,"Alto","2000s"
"tt0188453","Birthday Girl",2001,"UK, USA","English",93,1.3e+07,16171098,5142576,6.1,24116,"Comedy, Crime, Thriller",11028522,1,0,8649,FALSE,FALSE,FALSE,16.3804599923489,16.2159954747383,-0.151652153846154,0.848347846153846,"Medio","2000s"
"tt0189192","I visitatori alla conquista dell'America",2001,"France, USA","English",88,3.5e+07,16176732,4781539,5.8,18073,"Comedy, Fantasy, Sci-Fi",11395193,1,0,7744,FALSE,FALSE,FALSE,17.3708586480251,16.248702245528,-0.674423057142857,0.325576942857143,"Medio","2000s"
"tt0189998","L'ombra del vampiro",2000,"UK, USA, Luxembourg","English",92,8e+06,11155214,8293784,6.9,39543,"Drama, Horror",2861430,1,0,8464,FALSE,FALSE,FALSE,15.8949522246441,14.8668324073132,-0.64232125,0.35767875,"Bajo","2000s"
"tt0190138","FBI - Protezione testimoni",2000,"USA","English",98,41300000,106371651,57262492,6.7,108581,"Comedy, Crime",49109159,1,1,9604,FALSE,FALSE,FALSE,17.5363730821443,17.7095561334098,0.189083753026634,1.18908375302663,"Medio","2000s"
"tt0190332","La tigre e il dragone",2000,"Taiwan, Hong Kong, USA, China","Mandarin",120,1.7e+07,213525736,128078872,7.8,249561,"Action, Adventure, Fantasy",85446864,0,0,14400,FALSE,FALSE,FALSE,16.648723960844,18.2634052787311,4.02628611764706,5.02628611764706,"Medio","2000s"
"tt0190374","Dungeons & Dragons",2000,"USA, Czech Republic, Canada","English",107,4.5e+07,33978694,15391970,3.6,31646,"Action, Adventure, Fantasy",18586724,1,0,11449,FALSE,FALSE,FALSE,17.6221730699568,16.737958174194,-0.586961688888889,0.413038311111111,"Medio","2000s"
"tt0190590","Fratello, dove sei?",2000,"UK, France, USA","English",107,2.6e+07,71868327,45512588,7.7,279523,"Adventure, Comedy, Crime",26355739,1,0,11449,FALSE,FALSE,FALSE,17.0736071344473,17.0871966460408,0.0136822692307692,1.01368226923077,"Medio","2000s"
"tt0190865","Vertical Limit",2000,"USA, Germany","English",124,7.5e+07,215663859,69243859,5.9,57823,"Action, Adventure, Drama",146420000,1,0,15376,FALSE,FALSE,FALSE,18.1329986848339,18.8019897690124,0.952266666666667,1.95226666666667,"Alto","2000s"
"tt0191397","Le riserve",2000,"USA","English",118,5e+07,50054511,44737059,6.6,57265,"Comedy, Sport",5317452,1,1,13924,FALSE,FALSE,FALSE,17.7275335833924,15.4865049872775,-0.89365096,0.10634904,"Alto","2000s"
"tt0191754","28 giorni",2000,"USA","English",103,4.3e+07,62198945,37170488,6.1,43672,"Comedy, Drama",25028457,1,1,10609,FALSE,FALSE,FALSE,17.5767106969137,17.0355240554375,-0.417942860465116,0.582057139534884,"Medio","2000s"
"tt0192071","Get Over It",2001,"USA","English",87,2.2e+07,19900366,11576464,5.7,17747,"Comedy, Romance",8323902,1,1,7569,FALSE,FALSE,FALSE,16.9065530567771,15.9346418133763,-0.621640818181818,0.378359181818182,"Medio","2000s"
"tt0192111","Top model per caso",2001,"USA","English",86,1.4e+07,13127022,10424470,5.5,13683,"Comedy, Mystery, Romance",2702552,1,1,7396,FALSE,FALSE,FALSE,16.4545679590081,14.8097074397741,-0.806960571428571,0.193039428571429,"Medio","2000s"
"tt0192614","The Skulls - I teschi",2000,"USA, Canada","English",106,3.5e+07,50802120,35046120,5.6,30618,"Action, Crime, Drama",15756000,1,0,11236,FALSE,FALSE,FALSE,17.3708586480251,16.5727318665408,-0.549828571428571,0.450171428571429,"Medio","2000s"
"tt0192731","Urban Legend: Final Cut",2000,"USA, Canada","English",97,1.4e+07,38574362,21468807,4.3,15794,"Horror, Mystery, Thriller",17105555,1,0,9409,FALSE,FALSE,FALSE,16.4545679590081,16.654913880981,0.221825357142857,1.22182535714286,"Medio","2000s"
"tt0195234","L'erba di Grace",2000,"UK","English",93,1e+07,28741330,12178602,6.9,17370,"Comedy, Crime",16562728,1,1,8649,FALSE,FALSE,FALSE,16.1180957509583,16.6226654880302,0.6562728,1.6562728,"Medio","2000s"
"tt0195685","Erin Brockovich - Forte come la veritÃ ",2000,"USA","English",131,5.2e+07,256271286,125595205,7.3,170733,"Biography, Drama",130676081,1,1,17161,FALSE,FALSE,FALSE,17.7667542957765,18.6882321626132,1.51300155769231,2.51300155769231,"Alto","2000s"
"tt0195714","Final Destination",2000,"USA","English",98,2.3e+07,112880294,53331147,6.7,224856,"Horror, Thriller",59549147,1,1,9604,FALSE,FALSE,FALSE,16.9510048173717,17.9023125463584,1.58909334782609,2.58909334782609,"Medio","2000s"
"tt0195945","Next Friday",2000,"USA","English",98,1.1e+07,59827328,57328603,6.2,36064,"Comedy",2498725,1,1,9604,FALSE,FALSE,FALSE,16.2134059216717,14.7312915599482,-0.772843181818182,0.227156818181818,"Medio","2000s"
"tt0196216","Criminali da strapazzo",2000,"USA","English",94,2.5e+07,29934477,17266359,6.7,36334,"Comedy, Crime",12668118,1,1,8836,FALSE,FALSE,FALSE,17.0343864228325,16.3545990803446,-0.49327528,0.50672472,"Medio","2000s"
"tt0196229","Zoolander",2001,"Germany, USA","English",90,2.8e+07,60780981,45172250,6.5,242549,"Comedy",15608731,1,0,8100,FALSE,FALSE,FALSE,17.1477151038538,16.5633410592115,-0.442545321428571,0.557454678571429,"Medio","2000s"
"tt0198021","Qui dove batte il cuore",2000,"USA","English",120,1.5e+07,40863718,33772838,6.8,31320,"Comedy, Drama, Romance",7090880,1,1,14400,FALSE,FALSE,FALSE,16.5235608257331,15.7743201503092,-0.527274666666667,0.472725333333333,"Medio","2000s"
"tt0198781","Monsters & Co.",2001,"USA","English",92,1.15e+08,578981070,289916256,8,794964,"Animation, Adventure, Comedy",289064814,1,1,8464,FALSE,TRUE,FALSE,18.5604426950232,19.4821614942876,1.51360707826087,2.51360707826087,"Muy Alto","2000s"
"tt0199626","In the Cut",2003,"UK, Australia, France, USA","English",119,1.2e+07,23726793,4750602,5.3,21552,"Mystery, Thriller",18976191,1,0,14161,FALSE,FALSE,FALSE,16.3004172910856,16.7586956987722,0.58134925,1.58134925,"Medio","2000s"
"tt0199725","Love & Basketball",2000,"USA","English",124,2e+07,27728118,27459615,7.2,18088,"Drama, Romance, Sport",268503,1,1,15376,FALSE,FALSE,FALSE,16.8112428815183,12.5006210903992,-0.98657485,0.01342515,"Medio","2000s"
"tt0199753","Pianeta rosso",2000,"USA, Australia","English",106,8e+07,33463969,17480890,5.7,54732,"Action, Sci-Fi, Thriller",15983079,1,0,11236,FALSE,FALSE,FALSE,18.1975372051382,16.5870412206564,-0.8002115125,0.1997884875,"Alto","2000s"
"tt0200027","I ragazzi della mia vita",2001,"USA","English",132,4.8e+07,35743308,30165536,6.5,26306,"Biography, Comedy, Drama",5577772,1,1,17424,FALSE,FALSE,FALSE,17.6867115897055,15.5343001507517,-0.883796416666667,0.116203583333333,"Medio","2000s"
"tt0200465","La rapina perfetta",2008,"UK, USA, Australia","English",111,2e+07,64828421,30060660,7.2,171338,"Crime, Thriller",34767761,1,0,12321,FALSE,FALSE,FALSE,16.8112428815183,17.3642011360799,0.73838805,1.73838805,"Medio","2000s"
"tt0200550","Le ragazze del Coyote Ugly",2000,"USA","English",100,4.5e+07,113916474,60786269,5.7,105212,"Comedy, Drama, Music",53130205,1,1,10000,FALSE,FALSE,FALSE,17.6221730699568,17.7882561757017,0.180671222222222,1.18067122222222,"Medio","2000s"
"tt0202470","Rock Star",2001,"USA","English",105,5.7e+07,19334145,17008282,6.3,40423,"Drama, Music",2325863,1,1,11025,FALSE,FALSE,FALSE,17.8585618433427,14.6596021408758,-0.959195385964912,0.0408046140350877,"Alto","2000s"
"tt0202677","Le vie della violenza",2000,"USA","English",119,8500000,13200972,6055661,6.7,31393,"Action, Crime, Drama",7145311,1,1,14161,FALSE,FALSE,FALSE,15.9555768391076,15.7819670352927,-0.159375176470588,0.840624823529412,"Bajo","2000s"
"tt0203009","Moulin Rouge!",2001,"Australia, USA","English",127,5e+07,184935030,57386607,7.6,262869,"Drama, Musical, Romance",127548423,1,0,16129,FALSE,FALSE,FALSE,17.7275335833924,18.6640066465369,1.55096846,2.55096846,"Alto","2000s"
"tt0203019","Men of Honor - L'onore degli uomini",2000,"USA","English",129,3.2e+07,82343495,48818921,7.2,105471,"Biography, Drama",33524574,1,1,16641,FALSE,FALSE,FALSE,17.281246492014,17.327789309945,0.0476429375,1.0476429375,"Medio","2000s"
"tt0203230","Conta su di me",2000,"USA","English",111,1200000,11242521,9416804,7.5,27607,"Drama",1825717,1,1,12321,FALSE,FALSE,FALSE,13.9978329480912,14.4174838922851,0.521430833333333,1.52143083333333,"Bajo","2000s"
"tt0203755","Un corpo da reato",2001,"USA","English",93,1.8e+07,13578186,6290673,6.1,28182,"Comedy, Crime",7287513,1,1,8649,FALSE,FALSE,FALSE,16.705882371416,15.8016730307368,-0.595138166666667,0.404861833333333,"Medio","2000s"
"tt0204175","Boys & girls - Attenzione: il sesso cambia tutto",2000,"USA","English",94,3.5e+07,25850615,21799652,5.4,15812,"Comedy, Drama, Romance",4050963,1,1,8836,FALSE,FALSE,FALSE,17.3708586480251,15.2144654354507,-0.8842582,0.1157418,"Medio","2000s"
"tt0204313","L'esorcista - La genesi",2004,"USA","English",114,8e+07,78110021,41821986,5.2,32932,"Horror, Mystery, Thriller",36288035,1,1,12996,FALSE,FALSE,FALSE,18.1975372051382,17.4069986581326,-0.5463995625,0.4536004375,"Alto","2000s"
"tt0204626","The Watcher",2000,"USA","English",97,3e+07,47267829,28946615,5.3,25538,"Crime, Drama, Mystery",18321214,1,1,9409,FALSE,FALSE,FALSE,17.2167079729598,16.7235702359718,-0.389292866666667,0.610707133333333,"Medio","2000s"
"tt0204946","Ragazze nel pallone",2000,"USA","English",98,1.1e+07,90449929,68379000,6,85738,"Comedy, Romance, Sport",22070929,1,1,9604,FALSE,FALSE,FALSE,16.2134059216717,16.9097719159949,1.00644809090909,2.00644809090909,"Medio","2000s"
"tt0205271","Il dottor T & le donne",2000,"USA, Germany","English",122,2.3e+07,22844291,13113041,4.6,17516,"Comedy, Drama, Romance",9731250,1,0,14884,FALSE,FALSE,FALSE,16.9510048173717,16.0908530173262,-0.576902173913043,0.423097826086957,"Medio","2000s"
"tt0206275","Save the Last Dance",2001,"USA","English",112,1.3e+07,131706809,91057006,6.2,56471,"Drama, Music, Romance",40649803,1,1,12544,FALSE,FALSE,FALSE,16.3804599923489,17.5205045722983,2.12690792307692,3.12690792307692,"Medio","2000s"
"tt0206314","Radio Killer",2001,"USA","English",97,2.3e+07,36642838,21974919,6.6,62993,"Action, Mystery, Thriller",14667919,1,1,9409,FALSE,FALSE,FALSE,16.9510048173717,16.5011733541088,-0.362264391304348,0.637735608695652,"Medio","2000s"
"tt0206634","I figli degli uomini",2006,"USA, UK, Japan","English",109,7.6e+07,70595464,35552383,7.9,456395,"Adventure, Drama, Sci-Fi",35043081,1,0,11881,FALSE,FALSE,FALSE,18.1462439114085,17.3720887767855,-0.538906828947368,0.461093171052632,"Alto","2000s"
"tt0207201","What Women Want - Quello che le donne vogliono",2000,"USA","English",127,7e+07,374111707,182811707,6.4,188711,"Comedy, Fantasy, Romance",191300000,1,1,16129,FALSE,FALSE,FALSE,18.0640058142993,19.0693534396379,1.73285714285714,2.73285714285714,"Alto","2000s"
"tt0208003","Big Mama",2000,"Germany, USA","English",99,3e+07,173959438,117559438,5.2,79813,"Action, Comedy, Crime",56400000,1,0,9801,FALSE,FALSE,FALSE,17.2167079729598,17.8479797341988,0.88,1.88,"Medio","2000s"
"tt0208874","The Contender",2000,"USA, Germany, UK","English",126,2e+07,22428990,17872723,6.9,22522,"Drama, Thriller",4556267,1,0,15876,FALSE,FALSE,FALSE,16.8112428815183,15.3320144253486,-0.77218665,0.22781335,"Medio","2000s"
"tt0208988","La vendetta di Carter",2000,"USA","English",102,63600000,19412993,14967182,5.2,32142,"Action, Crime, Drama",4445811,1,1,10404,FALSE,FALSE,FALSE,17.9681240440336,15.3074730874121,-0.930097311320755,0.0699026886792453,"Alto","2000s"
"tt0209144","Memento",2000,"USA","English",113,9e+06,39970386,25544867,8.4,1098879,"Mystery, Thriller",14425519,1,1,12769,FALSE,FALSE,FALSE,16.0127352464116,16.4845094182356,0.602835444444444,1.60283544444444,"Bajo","2000s"
"tt0209163","La mummia - Il ritorno",2001,"USA","English",130,9.8e+07,443280904,202019785,6.3,296653,"Action, Adventure, Fantasy",241261119,1,1,16900,FALSE,FALSE,FALSE,18.4004780468389,19.3013903903854,1.46184815306122,2.46184815306122,"Alto","2000s"
"tt0209475","Prima o poi mi sposo",2001,"Germany, USA","English",103,3.5e+07,94728529,60400856,5.3,74640,"Comedy, Romance",34327673,1,0,10609,FALSE,FALSE,FALSE,17.3708586480251,17.3514624089876,-0.0192093428571429,0.980790657142857,"Medio","2000s"
"tt0209958","The Cell - La cellula",2000,"USA, Germany","English",107,3.3e+07,104155843,61334059,6.3,93899,"Horror, Sci-Fi, Thriller",42821784,1,0,11449,FALSE,FALSE,FALSE,17.3120181497338,17.5725575263849,0.297629818181818,1.29762981818182,"Medio","2000s"
"tt0210616","Il ritmo del successo",2000,"USA","English",115,2.9e+07,26385941,17200925,6.7,18693,"Drama, Music, Romance",9185016,1,1,13225,FALSE,FALSE,FALSE,17.1828064224335,16.0330841274734,-0.683275310344828,0.316724689655172,"Medio","2000s"
"tt0210945","Il sapore della vittoria - Uniti si vince",2000,"USA","English",113,3e+07,136706683,115654751,7.8,194366,"Biography, Drama, Sport",21051932,1,1,12769,FALSE,FALSE,FALSE,17.2167079729598,16.8625029428553,-0.298268933333333,0.701731066666667,"Medio","2000s"
"tt0211181","La carica dei 102 - Un nuovo colpo di coda",2000,"USA, UK","English",100,8.5e+07,183611771,66957026,4.9,34086,"Adventure, Comedy, Family",116654745,1,0,10000,FALSE,FALSE,FALSE,18.2581618262193,18.5747292414163,0.372408764705882,1.37240876470588,"Alto","2000s"
"tt0211443","Jason X",2001,"Canada, USA","English",91,1.1e+07,17077882,13121555,4.4,49404,"Action, Horror, Sci-Fi",3956327,1,0,8281,FALSE,FALSE,FALSE,16.2134059216717,15.1908268803201,-0.640333909090909,0.359666090909091,"Medio","2000s"
"tt0211915","Il favoloso mondo di AmÃ©lie",2001,"France, Germany","French",122,1e+07,173924742,33225499,8.3,690480,"Comedy, Romance",140699243,0,0,14884,FALSE,FALSE,FALSE,16.1180957509583,18.7621351489359,13.0699243,14.0699243,"Medio","2000s"
"tt0211933","Awake - Anestesia cosciente",2007,"USA","English",84,8600000,32730062,14377198,6.5,71829,"Crime, Drama, Mystery",18352864,1,1,7056,FALSE,FALSE,FALSE,15.9672728775028,16.7252962510679,1.13405395348837,2.13405395348837,"Bajo","2000s"
